STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/9/2023,2.91,0,80,51,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/10/2023,5.14,0,87,53,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/11/2023,6.93,0,90,59,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/12/2023,7.83,0,84,62,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/13/2023,4.7,0,82,54,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/14/2023,5.82,0,81,60,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/15/2023,2.68,0,86,55,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/16/2023,3.58,0.01,84,59,0,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/17/2023,5.59,0,86,62,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/18/2023,3.36,0,88,56,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/19/2023,3.58,,89,60,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/20/2023,9.62,0.02,81,68,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/21/2023,13.65,,72,60,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/22/2023,9.62,,66,60,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/23/2023,3.13,0.33,82,66,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/24/2023,1.12,0.1,87,66,1,1,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/25/2023,2.68,0,90,67,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/26/2023,4.47,0.76,90,68,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/27/2023,3.8,0,84,66,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/28/2023,3.36,0,86,64,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/29/2023,2.46,0,85,61,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,6/30/2023,2.46,0,86,67,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/1/2023,2.91,0.13,89,72,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/2/2023,5.37,0,94,72,1,1,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/3/2023,5.82,0.05,92,73,0,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/4/2023,3.13,0,92,71,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/5/2023,2.24,0,93,72,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/6/2023,2.91,0.11,94,71,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/7/2023,1.57,0.31,93,70,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/8/2023,3.13,0.02,90,72,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/9/2023,2.68,0.3,85,69,1,1,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/10/2023,2.91,0.01,88,69,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/11/2023,2.01,0,89,64,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/12/2023,3.58,0,91,66,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/13/2023,5.37,0.29,93,70,1,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/14/2023,5.59,0,91,71,0,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/15/2023,2.01,1.92,91,70,1,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/16/2023,2.68,0.49,91,74,1,1,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/17/2023,2.68,0,88,68,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/18/2023,3.58,0,88,70,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/19/2023,1.57,0.1,90,73,0,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/20/2023,4.03,0,89,69,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/21/2023,3.8,0.04,89,70,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/22/2023,1.34,0,84,66,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/23/2023,3.58,0,88,66,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/24/2023,4.03,0,88,70,0,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/25/2023,2.68,0,92,71,1,1,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/26/2023,3.13,0,92,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/27/2023,6.71,0,98,74,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/28/2023,5.37,,98,73,0,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/29/2023,6.93,0,96,72,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/30/2023,3.8,0,88,71,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,7/31/2023,3.8,0,87,66,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/1/2023,2.24,0,84,61,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/2/2023,3.8,0,84,60,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/3/2023,7.38,0.29,78,64,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/4/2023,2.46,0,84,67,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/5/2023,2.68,0,90,67,1,1,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/6/2023,4.25,0.04,86,70,1,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/7/2023,7.83,,90,72,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/8/2023,4.7,0,88,69,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/9/2023,3.8,0,89,66,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/10/2023,5.59,0,85,70,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/11/2023,4.03,0,89,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/12/2023,4.7,0,94,67,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/13/2023,3.58,0,98,74,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/14/2023,4.7,0,90,69,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/15/2023,5.37,0.45,93,74,0,0,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/16/2023,2.24,0,88,68,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/17/2023,4.03,0,91,65,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/18/2023,3.8,0,91,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/19/2023,3.13,0,84,58,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/20/2023,3.8,0,92,58,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/21/2023,2.46,0,94,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/22/2023,6.04,0,89,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/23/2023,2.68,0,86,58,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/24/2023,3.8,0,87,67,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/25/2023,5.82,0.02,99,73,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/26/2023,3.36,0.01,96,72,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/27/2023,4.47,0,88,74,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/28/2023,5.14,0.04,81,72,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/29/2023,2.01,0,83,72,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/30/2023,2.91,0.01,91,72,1,1,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,8/31/2023,7.61,0,86,61,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/1/2023,3.13,0,84,55,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/2/2023,5.37,0,88,56,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/3/2023,4.47,0,96,64,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/4/2023,3.8,0,99,68,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/5/2023,2.46,0,99,71,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/6/2023,3.8,0,99,71,0,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/7/2023,3.58,0,97,72,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/8/2023,4.47,0.3,93,69,1,0,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/9/2023,2.91,0.04,87,67,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/10/2023,2.46,0.19,84,68,1,1,1,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/11/2023,2.01,0,88,66,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/12/2023,3.8,0,89,63,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/13/2023,2.91,0.32,87,64,1,1,1,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/14/2023,3.8,0,82,59,1,1,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/15/2023,3.8,0,80,53,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/16/2023,2.46,0,84,51,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/17/2023,4.25,0.09,72,59,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/18/2023,3.8,0,81,58,1,1,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/19/2023,2.68,0,81,53,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/20/2023,2.68,0,83,54,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/21/2023,2.91,0,82,58,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/22/2023,8.72,0.04,76,56,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/23/2023,13.87,1.2,64,56,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/24/2023,2.24,0.09,76,61,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/25/2023,3.58,0,75,65,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/26/2023,9.84,0,67,60,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/27/2023,4.92,0.01,68,57,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/28/2023,4.25,0,74,53,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/29/2023,4.25,0,79,63,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,9/30/2023,2.01,0,78,58,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/1/2023,3.36,0,83,56,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/2/2023,2.01,0,85,57,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/3/2023,2.01,0,84,59,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/4/2023,1.57,0,84,57,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/5/2023,1.79,0,78,55,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/6/2023,2.01,0,81,60,1,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/7/2023,5.14,0.15,70,48,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/8/2023,3.13,0,60,46,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/9/2023,5.82,0.06,68,43,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/10/2023,3.36,0,73,43,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/11/2023,2.01,0,72,43,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/12/2023,1.34,0,77,47,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/13/2023,2.68,0,75,48,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/14/2023,2.46,0.3,63,58,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/15/2023,6.04,0,64,47,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/16/2023,3.8,0,65,43,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/17/2023,3.58,0,66,45,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/18/2023,1.79,0,64,47,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/19/2023,6.71,0,73,41,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/20/2023,6.04,0.06,64,52,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/21/2023,4.47,0,69,49,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/22/2023,4.25,0,69,43,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/23/2023,2.24,0,69,40,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/24/2023,4.92,0,75,38,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/25/2023,7.38,0,84,45,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/26/2023,4.47,0,83,50,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/27/2023,3.36,0,83,60,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/28/2023,4.03,0,89,61,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/29/2023,2.68,0,86,62,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/30/2023,5.37,0,87,54,1,1,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,10/31/2023,3.36,0.01,54,41,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/1/2023,8.05,0,51,31,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/2/2023,4.03,0,55,27,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/3/2023,3.8,0,64,28,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/4/2023,2.46,0,74,32,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/5/2023,2.91,0,76,45,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/6/2023,2.91,0,69,41,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/7/2023,6.49,0,85,50,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/8/2023,3.8,0,71,50,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/9/2023,4.47,0,85,46,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/10/2023,4.03,0.15,66,37,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/11/2023,1.34,0,63,36,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/12/2023,3.8,0,56,35,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/13/2023,3.58,0,61,30,1,0,0,0,0,0,1,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/14/2023,2.68,0,66,35,0,0,0,0,0,0,0,0
USW00093736,"CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US",38.1374,-78.45513,192.3,11/15/2023,5.59,0,62,36,0,0,0,0,0,0,0,0
